bathrooms,bedrooms,floor_location,link,neighborhood,parking_spots,price,stratum,surface,total_levels,yard,backyard,remodeled,terrace,residencial_building,pool,status_en construccion,status_lanzamiento,status_nuevo,status_para entrega,status_sobre planos,status_usado,city_cali,city_jamundi,city_palmira,property_type_apartamento,property_type_casa,property_type_lote o casalote
5.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-pance-vp1093035-InmobiliariaRemaxCali,pance,0.0,2100000000.0,6.0,495.0,1.0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
3.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-villa-del-sol-vp1089785-InmobiliariaRemaxCali,villa del sol,0.0,177000000.0,4.0,86.48,3.0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
5.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-pance-vp1089574-InmobiliariaRemaxCali,pance,0.0,750000000.0,6.0,947.0,2.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-pance-vp1089145-InmobiliariaRemaxCali,pance,0.0,870000000.0,6.0,947.0,2.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
11.0,7.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-santa-isabel-vp1086968-InmobiliariaRemaxCali,santa isabel,0.0,3500000000.0,5.0,2.794,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
7.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oeste-santa-teresita-vp1079270-InmobiliariaRemaxCali,santa teresita,0.0,3600000000.0,6.0,740.0,2.0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
4.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-santa-monica-norte-vp1077847-InmobiliariaRemaxCali,santa monica norte,0.0,3600000.0,6.0,380.0,4.0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
6.0,7.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-san-fernando-nuevo-vp1076069-InmobiliariaRemaxCali,san fernando nuevo,0.0,368000000.0,5.0,550.0,2.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
6.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-pance-vp1073075-InmobiliariaRemaxCali,pance,0.0,850000000.0,6.0,1.0,2.0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
3.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-ciudad-capri-vp1069626-InmobiliariaRemaxCali,ciudad capri,0.0,500000000.0,5.0,258.0,2.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-buitrera-vp1063580-InmobiliariaRemaxCali,buitrera,0.0,1200000000.0,2.0,3.258,1.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-santa-isabel-vp1060481-InmobiliariaRemaxCali,santa isabel,0.0,300000000.0,4.0,178.0,2.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-la-flora-vp1055769-InmobiliariaRemaxCali,la flora,0.0,700000000.0,5.0,453.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-pance-vp1048571-InmobiliariaRemaxCali,pance,0.0,1380000000.0,6.0,330.0,2.0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
3.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-el-bosque-vp1048146-InmobiliariaRemaxCali,el bosque,0.0,350000000.0,5.0,250.0,1.0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
6.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-la-morada-vp1039776-InmobiliariaRemaxCali,la morada,0.0,957000000.0,5.0,338.0,1.0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
9.0,7.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-la-reforma-vp1017338-InmobiliariaRemaxCali,la reforma,0.0,1800000000.0,4.0,1.2,2.0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
6.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oeste-santa-teresita-vp1016352-InmobiliariaRemaxCali,santa teresita,0.0,795000000.0,6.0,234.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
7.0,6.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-mayapan-vp998830-InmobiliariaRemaxCali,mayapan,0.0,690000000.0,5.0,407.0,2.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-el-ingenio-vp1198212-luzadrianasoto,el ingenio,0.0,400000000.0,0.0,200.0,1.0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-caney-vp1118703-InmueblesASuAlcance,caney,0.0,280000000.0,3.0,240.0,2.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-la-reforma-vp1190367-InmueblesASuAlcance,la reforma,0.0,350000000.0,0.0,700.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-valle-de-los-corales-vp1190362-InmueblesASuAlcance,valle de los corales,0.0,580000000.0,5.0,320.0,4.0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
12.0,12.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-pance-vp1119203-InmueblesASuAlcance,pance,0.0,2000000000.0,4.0,2.3,2.0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
10.0,12.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-el-limonar-vp1186200-InmueblesASuAlcance,el limonar,0.0,1500000000.0,0.0,715.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
1.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-chapinero-vp1185685-InmueblesASuAlcance,chapinero,0.0,270000000.0,3.0,310.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-el-limonar-vp1127607-InmueblesASuAlcance,el limonar,0.0,415000000.0,4.0,350.0,3.0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-gran-limonar-vp1183166-LilianaEstradaTriana,gran limonar,0.0,435000000.0,5.0,269.0,1.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
7.0,9.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-prados-del-norte-vp1119188-InmueblesASuAlcance,prados del norte,0.0,700000000.0,5.0,530.0,3.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oeste-miraflores-vp1183155-LilianaEstradaTriana,miraflores,0.0,345000000.0,3.0,200.0,3.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-valle-del-lili-vp1183144-LilianaEstradaTriana,valle del lili,0.0,230000000.0,4.0,76.0,1.0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
1.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-centro-guayaquil-vp1177938-InmueblesASuAlcance,guayaquil,0.0,150000000.0,3.0,90.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-la-morada-vp1178309-MarthaLuciaRamirezInmobiliariaSas,la morada,0.0,450000000.0,5.0,150.0,2.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
2.0,2.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oeste-la-reforma-vp1170083-OportunidadInmobiliaria,la reforma,0.0,200000000.0,0.0,304.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
7.0,6.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-centro-san-antonio-vp1170082-OportunidadInmobiliaria,san antonio,0.0,355000000.0,2.0,188.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-polo-club-vp1170078-OportunidadInmobiliaria,polo club,0.0,468000000.0,6.0,160.0,2.0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
1.0,2.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-manzanares-vp1176642-holguinyholguin,manzanares,0.0,160000000.0,3.0,89.0,1.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-bella-suiza-vp913649-Ailoprovicasainmobiliaria,bella suiza,0.0,450000000.0,5.0,246.0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-el-ingenio-vp903946-Ailoprovicasainmobiliaria,el ingenio,0.0,750000000.0,5.0,250.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
3.0,8.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-guayaquil-vp832859-Ailoprovicasainmobiliaria,guayaquil,0.0,320000000.0,3.0,224.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-san-fernando-vp1168157-Ailoprovicasainmobiliaria,san fernando,0.0,410000000.0,4.0,250.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-las-granjas-vp1167361-Ailoprovicasainmobiliaria,las granjas,0.0,390000000.0,3.0,107.67,3.0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0
5.0,6.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-departamental-vp1196357-SrSolucionesInmobiliariasIntegrales,departamental,0.0,390000000.0,4.0,161.0,2.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,8.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-cristobal-colon-vp1161258-SrSolucionesInmobiliariasIntegrales,cristobal colon,0.0,280000000.0,3.0,350.0,3.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
8.0,11.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-san-fernando-vp1160537-Ailoprovicasainmobiliaria,san fernando,0.0,650000000.0,5.0,120.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
1.0,1.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-guayaquil-vp1159662-SrSolucionesInmobiliariasIntegrales,guayaquil,0.0,130000000.0,3.0,90.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,7.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-las-ceibas-vp1149298-Subieninmobiliario,las ceibas,0.0,175000000.0,2.0,90.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-samanes-lili-vp1196373-SrSolucionesInmobiliariasIntegrales,samanes lili,0.0,330000000.0,4.0,137.0,0.0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0
1.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-floresta-vieja-vp1196552-SrSolucionesInmobiliariasIntegrales,floresta vieja,0.0,170000000.0,3.0,190.0,1.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,7.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-departamental-vp1196617-SrSolucionesInmobiliariasIntegrales,departamental,0.0,480000000.0,0.0,204.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-el-refugio-vp1147138-holguinyholguin,el refugio,0.0,220000000.0,4.0,93.0,1.0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
2.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-villa-del-prado-vp1119076-Subieninmobiliario,villa del prado,0.0,120000000.0,3.0,75.0,2.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-cristobal-colon-vp1112378-Subieninmobiliario,cristobal colon,0.0,320000000.0,3.0,310.0,2.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-olimpico-vp1112374-Subieninmobiliario,olimpico,0.0,410000000.0,0.0,275.52,0.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
1.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-ciudad-cordoba-vp1112371-Subieninmobiliario,ciudad cordoba,0.0,60000000.0,2.0,55.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-centro-benjamin-herrera-vp1102850-Subieninmobiliario,benjamin herrera,0.0,150000000.0,3.0,180.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-caney-vp1108635-Subieninmobiliario,caney,0.0,480000000.0,4.0,248.0,2.0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-valle-del-lili-vp1089249-Ailoprovicasainmobiliaria,valle del lili,0.0,300000000.0,4.0,91.81,2.0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0
5.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-valle-del-lili-vp1076949-Ailoprovicasainmobiliaria,valle del lili,0.0,370000000.0,5.0,200.0,3.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
1.0,2.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-ulpiano-lloreda-vp1051101-Ailoprovicasainmobiliaria,ulpiano lloreda,0.0,80000000.0,0.0,72.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-champagnat-vp1048696-Ailoprovicasainmobiliaria,champagnat,0.0,450000000.0,4.0,192.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-dapa-vp977197-Ailoprovicasainmobiliaria,dapa,0.0,1350000000.0,6.0,2.0,2.0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
4.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-alfaguara-vp1048074-Ailoprovicasainmobiliaria,alfaguara,0.0,690000000.0,5.0,576.0,2.0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
4.0,6.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-santa-monica-popular-vp1181245-SrSolucionesInmobiliariasIntegrales,santa monica popular,0.0,300000000.0,3.0,161.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-valle-del-lili-vp1181335-SrSolucionesInmobiliariasIntegrales,valle del lili,0.0,270000000.0,4.0,110.0,3.0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
5.0,11.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-saavedra-galindo-vp1185270-holguinyholguin,saavedra galindo,0.0,160000000.0,2.0,150.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-departamental-vp1199728-InmueblesASuAlcance,departamental,0.0,280000000.0,4.0,180.0,1.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oeste-nueva-granada-vp1199734-inmueblesalg,nueva granada,0.0,280000000.0,4.0,180.0,2.0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
1.0,8.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-san-vicente-vp892481-JmInmobiliaria,san vicente,0.0,650000000.0,6.0,315.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-dapa-vp1199581-brendadenavia,dapa,0.0,750000000.0,0.0,3.544,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-brisas-de-los-andes-vp1199775-SrSolucionesInmobiliariasIntegrales,brisas de los andes,0.0,150000000.0,3.0,99.0,2.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-cuarto-de-legua-vp724176-JmInmobiliaria,cuarto de legua,0.0,750000000.0,5.0,310.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-ciudad-jardin-vp1079844-JmInmobiliaria,ciudad jardin,0.0,1100000000.0,6.0,980.0,0.0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
4.0,7.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-champagnat-vp949480-JmInmobiliaria,champagnat,0.0,460000000.0,4.0,388.46,2.0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-la-hacienda-vp892535-JmInmobiliaria,la hacienda,0.0,450000000.0,5.0,240.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
2.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-ciudad-modelo-vp1186267-ospinaperezyasociados,ciudad modelo,0.0,280000000.0,4.0,240.0,1.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.0,8.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-santander-vp1186317-ospinaperezyasociados,santander,0.0,250000000.0,3.0,360.0,3.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-olimpico-vp1186469-ospinaperezyasociados,olimpico,0.0,300000000.0,4.0,217.0,2.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-valle-del-lili-vp1186457-ospinaperezyasociados,valle del lili,0.0,315000000.0,5.0,228.0,3.0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
2.0,6.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-el-jardin-vp1186291-ospinaperezyasociados,el jardin,0.0,320000000.0,3.0,146.0,2.0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-el-ingenio-vp1200273-SrSolucionesInmobiliariasIntegrales,el ingenio,0.0,500000000.0,5.0,90.0,3.0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
5.0,6.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-melendez-vp1200321-SrSolucionesInmobiliariasIntegrales,melendez,0.0,270000000.0,3.0,90.0,3.0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0
8.0,9.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-prados-del-norte-vp893134-JmInmobiliaria,prados del norte,0.0,690000000.0,5.0,318.0,2.0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-salomia-vp1201010-getioninmobiliaria,salomia,0.0,210000000.0,0.0,160.0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
6.0,6.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-pance-vp885387-JmInmobiliaria,pance,0.0,1100000000.0,6.0,650.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
3.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-caney-vp1200908-SrSolucionesInmobiliariasIntegrales,caney,0.0,425000000.0,5.0,350.0,3.0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oeste-cristales-vp724169-JmInmobiliaria,cristales,0.0,1000000000.0,6.0,499.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
3.0,9.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-el-poblado-vp1201118-SrSolucionesInmobiliariasIntegrales,el poblado,0.0,170000000.0,2.0,90.0,3.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-la-hacienda-vp1199888-RYMDeOccidente,la hacienda,0.0,430000000.0,5.0,175.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oeste-arboleda-vp724172-JmInmobiliaria,arboleda,0.0,650000000.0,6.0,338.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-villas-de-veracruz-vp1196708-RYMDeOccidente,villas de veracruz,0.0,147000000.0,3.0,79.0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-las-quintas-de-don-simon-vp1195992-RYMDeOccidente,las quintas de don simon,0.0,340000000.0,5.0,400.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
7.0,9.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-el-ingenio-vp1195981-RYMDeOccidente,el ingenio,0.0,1200000000.0,6.0,770.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
1.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oeste-la-portada-vp1195978-RYMDeOccidente,la portada,0.0,100000000.0,2.0,70.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oeste-arboleda-vp1194906-RYMDeOccidente,arboleda,0.0,550000000.0,6.0,370.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-el-limonar-vp1194903-RYMDeOccidente,el limonar,0.0,680000000.0,4.0,405.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-el-limonar-vp1194889-RYMDeOccidente,el limonar,0.0,400000000.0,4.0,250.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-el-dorado-vp1192224-RYMDeOccidente,el dorado,0.0,300000000.0,3.0,154.0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2.0,2.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-ciudad-cordoba-vp1189062-RYMDeOccidente,ciudad cordoba,0.0,120000000.0,3.0,110.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2.0,2.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-el-bosque-vp1186730-RYMDeOccidente,el bosque,0.0,200000000.0,3.0,150.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-villa-del-sur-vp1186140-RYMDeOccidente,villa del sur,0.0,270000000.0,3.0,200.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
7.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-pance-vp1186127-RYMDeOccidente,pance,0.0,1800000000.0,6.0,707.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
5.0,2.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-morichal-de-comfandi-vp1186122-RYMDeOccidente,morichal de comfandi,0.0,260000000.0,2.0,98.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
